ip,isp,org_name,country_code,country_name,region_code,region_name,city,lat,lon,connection_type,is_cellular,is_proxy,is_vpn
174.225.3.33,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
107.77.225.111,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
166.137.83.27,Service Provider Corporation,,US,,,Missouri,Marthasville,38.62838,-91.05764,mobile,,,
174.204.138.226,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,Little Neck,40.76289,-73.73225,mobile,,,
174.198.214.237,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Mercersburg,39.82787,-77.90333,mobile,,,
172.58.227.59,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.251.65.115,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Floris,38.93706,-77.41277,mobile,,,
174.225.140.232,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
174.252.158.60,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
174.225.136.16,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Massachusetts,Lunenburg,42.59453,-71.72452,mobile,,,
174.225.131.253,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
172.58.207.94,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Lafayette Hill,40.09245,-75.2533,mobile,,,
172.58.204.138,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
107.77.223.159,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.207.34,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Tacony,40.03122,-75.04434,mobile,,,
174.225.13.12,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
172.58.236.231,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.203.44,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
172.58.235.28,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.236.255,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.225.135.141,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
172.58.207.70,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
107.77.224.99,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.235.24,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.206.188,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Fernville,41.00398,-76.46384,mobile,,,
174.252.128.130,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.236.209,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.236.125,"T-Mobile USA, Inc.",,US,,,New Jersey,Clifton,40.85843,-74.16376,mobile,,,
174.225.134.28,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
107.117.201.116,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.215.176.218,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.198.196.44,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Delaware,Delmar,38.45651,-75.57715,mobile,,,
172.58.236.20,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.192.16.173,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.235.211,"T-Mobile USA, Inc.",,US,,,New York,Hillside,40.70788,-73.7868,mobile,,,
174.225.7.247,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
107.77.225.208,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.203.142,"T-Mobile USA, Inc.",,US,,,West Virginia,MacArthur,37.75845,-81.2126,mobile,,,
107.77.225.57,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
107.77.224.218,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
174.225.9.141,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.236.189,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.77.226.169,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
174.225.137.114,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
174.225.134.14,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
174.198.18.195,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.198.197.72,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.207.21,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
174.248.17.54,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.198.202.72,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.198.4.128,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Springfield,39.93067,-75.32019,mobile,,,
174.225.131.89,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
107.117.200.45,AT&T Mobility LLC,,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
107.77.202.71,AT&T Mobility LLC,,US,,,Virginia,Portsmouth Heights,36.82098,-76.36883,mobile,,,
172.58.235.75,"T-Mobile USA, Inc.",,US,,,Wisconsin,Fond du Lac,43.775,-88.43883,mobile,,,
174.225.0.26,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
174.225.133.46,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
172.58.236.122,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.206.234,"T-Mobile USA, Inc.",,US,,,West Virginia,Stanaford,37.81595,-81.15232,mobile,,,
107.77.223.178,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
174.198.209.0,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.78.188,"T-Mobile USA, Inc.",,US,,,Nevada,Paradise,36.09719,-115.14666,mobile,,,
107.77.203.182,AT&T Mobility LLC,,US,,,Pennsylvania,Meshoppen,41.61424,-76.04659,mobile,,,
107.77.225.80,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
107.77.224.214,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
71.190.247.112,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.121,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.126,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.135,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.143,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.144,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.187,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.226,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.233,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.33,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.45,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.57,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.70,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
71.190.247.74,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
73.214.95.198,Comcast,,US,,,Pennsylvania,Monroeville,40.42118,-79.7881,broadband,,,
67.175.185.167,Comcast,,US,,,New Jersey,Mount Laurel,39.934,-74.891,broadband,,,
38.75.8.130,"ODS Technologies, L.P. d/b/a TVG Network (TVG)",,US,,,California,Westchester,33.95973,-118.40063,,,,
208.88.32.4,TVG Network,,US,,,Illinois,Chicago,41.85003,-87.65005,,,,
74.113.118.14,Yale-New Haven Health Services Corporation,,US,,,Connecticut,West Haven,41.27065,-72.94705,mobile,,,
170.212.0.133,Penn Medicine,,US,,,New York,New York City,40.71427,-74.00597,,,,
73.186.114.131,Comcast,,US,,,New Hampshire,Walpole,43.07952,-72.42592,broadband,,,
45.63.238.0,"ESPN, Inc.",,US,,,Connecticut,Bristol,41.67176,-72.94927,,,,
204.124.152.21,DTE Energy Company,,US,,,Michigan,Saint Clair Shores,42.49698,-82.88881,,,,
162.246.76.253,"Toyota Motor Sales, U.S.A., Inc.",,US,,,Kentucky,Georgetown,38.2098,-84.55883,,,,
198.208.72.240,General Motors LLC,,US,,,Virginia,Ashburn,39.04372,-77.48749,,,,
68.194.7.20,Optimum Online (Cablevision Systems),,US,,,New York,Hicksville,40.76843,-73.52513,broadband,,,
198.98.31.20,"Dobson Technologies - Transport and Telecom Solutions, LLC",,US,,,Oklahoma,Oklahoma City,35.46756,-97.51643,,,,
65.154.170.14,CenturyLink Communications,,US,,,Nebraska,Omaha,41.25626,-95.94043,,,,
198.91.255.151,DISTRIBUTEL COMMUNICATIONS LTD.,,CA,,,Ontario,Toronto,43.70011,-79.4163,,,,
198.208.62.240,General Motors LLC,,US,,,Michigan,Southfield,42.47337,-83.22187,,,,
205.144.100.70,"Nissan North America, Inc.",,US,,,Colorado,Inverness,39.57738,-104.86135,,,,
192.110.200.44,"Airstream Communications, LLC",,US,,,Illinois,Moline,41.5067,-90.51513,,,,
199.241.224.108,"COMELEC SERVICES, INC",,US,,,Iowa,Dubuque,42.50056,-90.66457,,,,
136.144.35.20,Maxihost LLC,,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
148.252.132.31,Vodafone Limited,,GB,,,Northern Ireland,Rathfriland,54.25,-6.16667,mobile,,,
151.225.25.181,Sky UK Limited,,GB,,,England,Bury St Edmunds,52.2463,0.71111,,,,
154.160.17.90,Scancom Limited,,GH,,,Bono,Berekum,7.4534,-2.58404,mobile,,,
172.58.142.155,"T-Mobile USA, Inc.",,US,,,Michigan,Hudson,41.85505,-84.35384,mobile,,,
185.66.164.4,LDeX Connect LTD,,GB,,,England,Loudwater,51.6,-0.7,mobile,,,
186.15.46.56,Cable Tica,,CR,,,Provincia de San José,Bajo Anonos,9.93151,-84.12363,broadband,,,
189.152.146.115,GestiÃ³n de direccionamiento UniNet,,MX,,,Ciudad de México,Puente Sierra,19.33133,-99.21171,broadband,,,
190.4.60.218,TIGO-CORPORATIVO,,GT,,,Departamento de Guatemala,Agua Bonita,14.58444,-90.47896,,,,
195.244.217.77,Gibtelecom Ltd.,,GI,,,,Waterport,36.14605,-5.3544,,,,
195.66.140.213,BATYEVKA LTD,,UA,,,Misto Kyiv,Kyiv,50.45466,30.5238,,,,
213.187.248.13,Playtech Ukraine,,UA,,,Misto Kyiv,Kyiv,50.45466,30.5238,,,,
193.114.147.90,TPG Internet Pty Ltd,,AU,,,State of New South Wales,Macquarie Park,-33.78105,151.12756,,,,
188.250.208.152,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,,PT,,,Distrito do Porto,Porto,41.14961,-8.61099,broadband,,,
185.113.168.5,SIA Euro Live Technologies,,LV,,,Rīga,Vecrīga,56.94966,24.10418,,,,
99.230.10.102,Rogers Cable Inc. WLFDLE,,CA,,,Ontario,North St.James Town,43.66962,-79.37525,broadband,,,
91.142.232.77,Rapid Broadband Ltd,,IE,,,Munster,Enniskeane,51.73793,-8.93154,,,,
87.71.229.102,Partner Communications Ltd.,,IL,,,Central District,Rosh Ha‘Ayin,32.09556,34.95664,,,,
81.183.52.217,Magyar Telekom plc.,,HU,,,Borsod-Abauj Zemplen county,Sajóörös,47.95,21.03333,broadband,,,
81.94.213.25,Hillside (Technology) Ltd,,GB,,,England,Stoke-on-Trent,53.00415,-2.18538,,,,
81.94.213.9,Hillside (Technology) Ltd,,GB,,,England,Stoke-on-Trent,53.00415,-2.18538,,,,
77.137.78.246,Hot-Net internet services Ltd,,IL,,,Central District,Yaqum,32.24895,34.84323,,,,
49.37.156.3,Reliance Jio Infocomm Limited,,IN,,,State of Telangāna,Hyderabad,17.38405,78.45636,,,,
45.234.232.251,"ISLAND CABLE TELEVISION, S.DE R.L",,HN,,,Departamento de Islas de la Bahía,French Harbor,16.35,-86.43333,broadband,,,
45.178.73.34,ABIX TELECOMUNICACIONES S.A. DE C.V.,,MX,,,Estado de Quintana Roo,Tulum,20.21173,-87.46325,,,,
38.65.150.27,ENI NETWORKS,,MX,,,Estado de Quintana Roo,Cancún,21.17429,-86.84656,,,,
3.213.69.160,Amazon Technologies Inc.,,US,,,New Jersey,Newark,40.73566,-74.17237,,,,
3.212.36.0,Amazon Technologies Inc.,,US,,,District of Columbia,Washington,38.89511,-77.03637,,,,
1.47.30.57,Total Access Communication PLC.,,TH,,,Bangkok,Bang Rak,13.73058,100.52388,mobile,,,
107.77.223.228,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
107.77.226.14,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.203.24,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
172.58.204.136,"T-Mobile USA, Inc.",,US,,,New Jersey,Oak Valley,39.80122,-75.1624,mobile,,,
172.58.207.114,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
172.58.235.102,"T-Mobile USA, Inc.",,US,,,New York,Eggertsville,42.96339,-78.80392,mobile,,,
172.58.235.137,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.235.241,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.236.62,"T-Mobile USA, Inc.",,US,,,New York,Brighton Beach,40.57788,-73.95958,mobile,,,
172.58.238.195,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.58,"T-Mobile USA, Inc.",,US,,,New York,Cypress Hills,40.67705,-73.89125,mobile,,,
172.58.75.77,"T-Mobile USA, Inc.",,US,,,Nevada,Paradise,36.09719,-115.14666,mobile,,,
172.58.236.65,"T-Mobile USA, Inc.",,US,,,New Jersey,Paterson,40.91677,-74.17181,mobile,,,
107.127.42.12,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
107.127.42.123,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.236.178,"T-Mobile USA, Inc.",,US,,,New Jersey,Prospect Park,40.24039,-74.76627,mobile,,,
172.58.236.77,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.6,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.77.224.172,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.236.119,"T-Mobile USA, Inc.",,US,,,New Jersey,Passaic,40.85677,-74.12848,mobile,,,
172.58.236.169,"T-Mobile USA, Inc.",,US,,,New Jersey,Passaic,40.85677,-74.12848,mobile,,,
172.58.236.208,"T-Mobile USA, Inc.",,US,,,New York,Eggertsville,42.96339,-78.80392,mobile,,,
172.58.238.194,"T-Mobile USA, Inc.",,US,,,Colorado,Stratmoor,38.77388,-104.7797,mobile,,,
172.58.239.26,"T-Mobile USA, Inc.",,US,,,New York,Eggertsville,42.96339,-78.80392,mobile,,,
107.127.42.66,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.238.199,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.235.148,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.127.42.13,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
107.127.42.89,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.236.72,"T-Mobile USA, Inc.",,US,,,New York,Eggertsville,42.96339,-78.80392,mobile,,,
107.127.42.105,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
107.127.42.93,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.236.39,"T-Mobile USA, Inc.",,US,,,Connecticut,New Milford,41.57704,-73.40845,mobile,,,
172.58.238.139,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.69,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.238.153,"T-Mobile USA, Inc.",,US,,,New Jersey,Parsippany,40.85788,-74.42599,mobile,,,
107.127.42.85,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
166.205.147.96,"AT&T Services, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.77,"T-Mobile USA, Inc.",,US,,,New Jersey,Brookdale,40.83371,-74.18292,mobile,,,
172.58.236.160,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.235.143,"T-Mobile USA, Inc.",,US,,,New York,Eggertsville,42.96339,-78.80392,mobile,,,
172.58.239.132,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.236.248,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.235.142,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.235.202,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.238.252,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.127.42.36,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
107.77.204.153,AT&T Mobility LLC,,US,,,Pennsylvania,Plymouth Meeting,40.10233,-75.27435,mobile,,,
172.58.235.59,"T-Mobile USA, Inc.",,US,,,Virginia,Cedar Bluff,37.26403,-79.93532,mobile,,,
172.58.236.180,"T-Mobile USA, Inc.",,US,,,New York,Mott Haven,40.80899,-73.92291,mobile,,,
172.58.239.131,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.238.236,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.160,"T-Mobile USA, Inc.",,US,,,New York,Canarsie,40.64372,-73.90069,mobile,,,
107.127.42.131,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
107.116.79.70,AT&T Mobility LLC,,US,,,North Carolina,Icard,35.72735,-81.47065,mobile,,,
107.127.42.97,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.235.230,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.208,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.238.159,"T-Mobile USA, Inc.",,US,,,New Jersey,Fort Lee,40.85093,-73.97014,mobile,,,
172.58.239.13,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.235.154,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.77.223.10,AT&T Mobility LLC,,US,,,New York,Otisville,41.47343,-74.53849,mobile,,,
172.58.237.244,"T-Mobile USA, Inc.",,US,,,North Carolina,Middlesex,35.79016,-78.20388,mobile,,,
107.77.226.128,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.235.44,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.77.226.185,AT&T Mobility LLC,,US,,,Maine,Ellsworth,44.54341,-68.41946,mobile,,,
107.77.226.131,AT&T Mobility LLC,,US,,,Pennsylvania,Leesport,40.44704,-75.96632,mobile,,,
172.58.239.156,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.138,"T-Mobile USA, Inc.",,US,,,North Carolina,Zebulon,35.82432,-78.31472,mobile,,,
172.58.239.7,"T-Mobile USA, Inc.",,US,,,New Jersey,Bloomfield,40.80677,-74.18542,mobile,,,
172.58.203.9,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Millersburg,40.53953,-76.96081,mobile,,,
166.205.147.39,"AT&T Services, Inc.",,US,,,California,National City,32.67811,-117.0992,mobile,,,
172.58.205.48,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
172.58.203.75,"T-Mobile USA, Inc.",,US,,,West Virginia,Beckley,37.77817,-81.18816,mobile,,,
172.58.207.232,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
107.127.42.71,AT&T Mobility LLC,,US,,,New York,Fairport,43.09867,-77.44194,mobile,,,
172.58.237.100,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.218,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.237.167,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.204.64,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
107.77.226.158,AT&T Mobility LLC,,US,,,New York,Coney Island,40.57788,-73.99403,mobile,,,
107.115.17.130,AT&T Mobility LLC,,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.77.226.197,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.229.190,"T-Mobile USA, Inc.",,US,,,New York,Arrochar,40.59844,-74.07264,mobile,,,
107.77.223.125,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.203.77,"T-Mobile USA, Inc.",,US,,,Pennsylvania,West Chester,39.96097,-75.60804,mobile,,,
172.58.237.86,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.237.139,"T-Mobile USA, Inc.",,US,,,New York,Elwood,40.84538,-73.33512,mobile,,,
107.77.226.171,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
174.241.64.224,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,Rocky Point,40.9526,-72.92538,mobile,,,
174.206.167.210,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New Jersey,Paramus,40.94454,-74.07542,mobile,,,
107.77.202.12,AT&T Mobility LLC,,US,,,Pennsylvania,East York,39.97371,-76.68636,mobile,,,
107.116.79.22,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
107.77.204.195,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.204.15,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
172.58.203.159,"T-Mobile USA, Inc.",,US,,,Delaware,Bethany Beach,38.53956,-75.05518,mobile,,,
166.137.175.12,Service Provider Corporation,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
107.77.223.43,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
107.77.226.214,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.201.52,"T-Mobile USA, Inc.",,US,,,Ohio,Northridge,39.80756,-84.19689,mobile,,,
107.77.223.161,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.204.181,"T-Mobile USA, Inc.",,US,,,New Jersey,Trenton,40.21705,-74.74294,mobile,,,
172.58.239.149,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.239.151,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.203.72,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
172.58.203.64,"T-Mobile USA, Inc.",,US,,,West Virginia,Nitro,38.41481,-81.84402,mobile,,,
172.58.200.107,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
107.77.223.201,AT&T Mobility LLC,,US,,,Massachusetts,Boston,42.35843,-71.05977,mobile,,,
172.58.203.173,"T-Mobile USA, Inc.",,US,,,West Virginia,Beckley,37.77817,-81.18816,mobile,,,
166.205.147.74,"AT&T Services, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
107.77.204.236,AT&T Mobility LLC,,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.239.202,"T-Mobile USA, Inc.",,US,,,North Carolina,Bailey,35.78071,-78.11888,mobile,,,
174.247.153.85,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.206.191,"T-Mobile USA, Inc.",,US,,,Pennsylvania,Eastlawn Gardens,40.75065,-75.29573,mobile,,,
